native_code,learner_code,url,article_id,title,published_date,grade,school_stage,genre_label,source_label,han_count,topic_tier,topic_score,status,reason,text_hash,query,nominal_length
NY2,Y2,https://www.zuowen.com/e/20200128/5e303023cf301.shtml,3051592,关于家风家训 的作文：我的家风,2020-01-28,未标注,未核验,,网络资源,435,近似,87,拒绝,面包屑不属于允许的高中或初中备选作文,3057167ae20fe76b58fb12889c8cc38df1b90e849acbbeea34147578d260f188,高中 家风,500
NY2,Y2,https://www.zuowen.com/e/20200128/5e30346c0c316.shtml,3051611,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,583,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,cbe9cbdb3a75720bcb42e0ae8c9f1931e6c80b2c7a8a87f97875f77ecda77247,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20200128/5e30360f62978.shtml,3051621,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,568,近似,89,拒绝,面包屑不属于允许的高中或初中备选作文,25b7d6d5d4a68c54b8d28fd022604d23bb7897b0748954b8e5e1ea2dbc73ace2,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200128/5e302d620681b.shtml,3051578,关于家风家训 的作文：我的家风家训,2020-01-28,未标注,未核验,,网络资源,543,近似,85,拒绝,面包屑不属于允许的高中或初中备选作文,0a5e1b87f0bc7bcdec8297d660cc38750275ca5729b5dd42a629400094c34a53,高中 家风,650
NY2,Y2,https://www.zuowen.com/e/20200128/5e302e1cf0aa2.shtml,3051583,关于家风家训 的作文：我的家风家训,2020-01-28,未标注,未核验,,网络资源,744,近似,87,拒绝,面包屑不属于允许的高中或初中备选作文,7c0307f0851fdd8c0feb6c1446d23654d334ba1b76372833a99786ef816bcb82,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20200128/5e302ef1e3da3.shtml,3051585,关于家风家训 的作文：家风,2020-01-28,未标注,未核验,,网络资源,668,近似,88,拒绝,面包屑不属于允许的高中或初中备选作文,e02839bdbff4295c07fb24242d5cde1a6ec34064ae1432539b90288959814607,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20200128/5e303353a83a3.shtml,3051604,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,452,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,28da728c416d1f94d6441cfc34c7d22eef2e4a050fbf380abf45bb4489b011b2,高中 家风,550
NY2,Y2,https://www.zuowen.com/e/20200128/5e3034d484681.shtml,3051614,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,892,近似,88,拒绝,面包屑不属于允许的高中或初中备选作文,774d77588e36e9a7e4b3a5a1a51b7227383eb2cac72b11be14942f2649ac13b8,高中 家风,1000
NY2,Y2,https://www.zuowen.com/e/20200128/5e303524c0892.shtml,3051617,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,821,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,bac42b2319e61cb35f7ab2ec4feeb1dcf25d694e6127c0da8e52fad3f86fa58f,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20200128/5e3031b2de014.shtml,3051598,关于家风家训 的作文：我的家风,2020-01-28,未标注,未核验,,网络资源,191,近似,82,拒绝,面包屑不属于允许的高中或初中备选作文,b022e7ce029b65c68d115d6704be53d1ed96637ceed3fc375bc162e683035dbc,高中 家风,250
NY2,Y2,https://www.zuowen.com/e/20200128/5e30350be333b.shtml,3051616,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,818,近似,87,拒绝,面包屑不属于允许的高中或初中备选作文,d6f23da8c8c357513fca32785b8eb0486650efdf20f299564327b13256f63e39,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20200128/5e3036797680b.shtml,3051623,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,636,近似,85,拒绝,面包屑不属于允许的高中或初中备选作文,d9cedec7c78ff1523221868360657d8ccee1db032731095d485db1a407b2fb6a,高中 家风,750
NY2,Y2,https://www.zuowen.com/e/20200312/5e6a0d80a2aa1.shtml,3066374,关于风的作文：家风,2020-03-12,未标注,未核验,,网络资源,525,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,04bb6e89ba17095d743598032e68ff4b52baa40563cd87e9c17bee1ea772f736,高中 家风,600
NY2,Y2,https://www.zuowen.com/e/20200128/5e302fff356be.shtml,3051591,关于家风家训 的作文：家风,2020-01-28,未标注,未核验,,网络资源,719,近似,85,拒绝,面包屑不属于允许的高中或初中备选作文,054268509486fac417bdde9b8c13e01f3f3a3ba782f752ac972e75c127b94831,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20200128/5e3031f55113c.shtml,3051599,关于家风家训 的作文：文明家风伴我成长,2020-01-28,未标注,未核验,,网络资源,591,近似,83,拒绝,面包屑不属于允许的高中或初中备选作文,a5301f6491f5bd53f0c41069af2a786cbc91d75e286b92a501c93fd415f2a540,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20200128/5e3034993d0f0.shtml,3051612,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,856,近似,88,拒绝,面包屑不属于允许的高中或初中备选作文,43d5f8123d4cfad287bd264195e99505f8b3f82ef9457bfde13bc0c5abaa62c7,高中 家风,1000
NY2,Y2,https://www.zuowen.com/e/20200128/5e3035f53b118.shtml,3051620,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,681,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,3f80b8d7fe35784b6bfc60af0157d69de752d06e036d18af3f8bdafb62e1d3fc,高中 家风,800
NY2,Y2,https://www.zuowen.com/e/20200128/5e302d07b83b3.shtml,3051576,关于家风家训 的作文：我家家风家训,2020-01-28,未标注,未核验,,网络资源,987,近似,82,拒绝,面包屑不属于允许的高中或初中备选作文,8a5d2e866755203bb5e88566e7923003de2a88d56d23c88166038b9adffda43f,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20200128/5e302de92a45f.shtml,3051582,关于家风家训 的作文：我的家风家训,2020-01-28,未标注,未核验,,网络资源,354,近似,80,拒绝,面包屑不属于允许的高中或初中备选作文,6f335d9edb6a715ce6e9854b1cacf7ea0c8e2fcc2b40997790a082cc5deeac20,高中 家风,400
NY2,Y2,https://www.zuowen.com/e/20200128/5e3030c41313d.shtml,3051594,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,1075,近似,86,拒绝,面包屑不属于允许的高中或初中备选作文,f8547a87b026837f59faf63058a00e22c81b80581bc0dcb9401f3e0f62ae978b,高中 家风,1200
NY2,Y2,https://www.zuowen.com/e/20200128/5e3034b4de504.shtml,3051613,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,821,近似,93,拒绝,面包屑不属于允许的高中或初中备选作文,039ab40d878df9a2b89c010f334a46e00fe93e9905c95473a015b08805e1cb7e,高中 家风,900
NY2,Y2,https://www.zuowen.com/e/20200128/5e30362961ea9.shtml,3051622,关于家风家训 的作文：家风家训,2020-01-28,未标注,未核验,,网络资源,568,近似,85,拒绝,面包屑不属于允许的高中或初中备选作文,de63e0cfed88f6d2641d03f8bf3a71a293ecd765bb74ed3d3670da55b9b859b7,高中 家风,700
NY2,Y2,https://www.zuowen.com/e/20090916/4b8bcfeca11c5.shtml,1002947,人生的驿站,2009-09-16,高三,高中,议论文,网络资源,692,扩展,65,入选,,b47c078361629aed1788ba00b025980befdc4330abdb2c20612c8bc56d713927,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20090918/4b8bd005c9ca3.shtml,1011814,责任,2009-09-18,高三,高中,议论文,网络资源,699,扩展,57,入选,,a77f1222fc8dab5c5154718ff2ae2567f6e09e7f5aad173616923c735fb77236,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20091013/4b8bd3bd94aa3.shtml,1091605,高中议论文范文： 议健康,2009-10-13,高三,高中,议论文,网络资源,500,扩展,62,拒绝,排除来源类别：范文,64043e6ce8912f8ef4144efea3ee79f9f6665649aae62fb6de1b0f029fa4a236,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,550
NY2,Y2,https://www.zuowen.com/e/20120202/4f29f24ccaa02.shtml,2173969,在家长会上的演讲,2012-02-02,高一,高中,议论文,作文网原创,545,扩展,60,入选,,8d06dc6940c51b4104dab6dd03cc6ef0c32f6bfe7f3dec9ba695f241175343cf,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,650
NY2,Y2,https://www.zuowen.com/e/20090827/4b8bcea3df4b2.shtml,888646,教育,2009-08-27,高二,高中,议论文,网络资源,961,扩展,62,拒绝,正文汉字数超出200-787,0d901a8d446efad12744a181c2546f00e6e487b2a4e505868e0f8ad1cab15cac,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,1200
NY2,Y2,https://www.zuowen.com/e/20090918/4b8bd004e473b.shtml,1011515,成长,2009-09-18,高三,高中,议论文,网络资源,535,宽泛,41,入选,,161c3baead2977db60e492320da5d4bf19e3bf755505209de70328ff7e376267,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,600
NY2,Y2,https://www.zuowen.com/e/20091012/4b8bd3b778dee.shtml,1089198,高中议论文范文： 教育名牌能撑起一片蓝天,2009-10-12,高三,高中,议论文,网络资源,2192,扩展,58,拒绝,排除来源类别：范文,27a7ccf5243798e0227df544686ea4d3617f2290dff282d176e04f3d73393873,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,2000
NY2,Y2,https://www.zuowen.com/e/20100507/4be3abf12f178.shtml,1485261,荡不起来的秋千,2010-05-07,高一,高中,议论文,作文网,518,不匹配,5,拒绝,主题不匹配,3ba9fd0213edbc5f1b6c33c6e228b622becb485942949d28b2509195929fdf67,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,600
NY2,Y2,https://www.zuowen.com/e/20111229/4efc36c24a462.shtml,2157025,晚了？其实还不晚,2011-12-29,高三,高中,议论文,作文网原创,1274,不匹配,4,拒绝,正文汉字数超出200-787,410c8754048c078b40f5c763a61401fe557d15eb5c32746d2d342ae2e38536e1,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,1500
NY2,Y2,https://www.zuowen.com/e/20090819/4b8bce1e4355c.shtml,841832,中国的教育如何,2009-08-19,高一,高中,议论文,网络资源,889,近似,90,拒绝,正文汉字数超出200-787,122e0ca27a41a1c95ebfba86d8a2f69655d34b5ae508743e1e50378c5aeb8c8f,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,900
NY2,Y2,https://www.zuowen.com/e/20090914/4b8bcfd0bf1bb.shtml,992856,责任与心,2009-09-14,高二,高中,议论文,网络资源,535,不匹配,5,入选,主题不匹配,461975322c5cd52255b944ff2508dc81d6a062f9c0802a2ac6a47c017489e8e0,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,600
NY2,Y2,https://www.zuowen.com/e/20090921/4b8bd308d5c94.shtml,1022684,秋后所想,2009-09-21,高三,高中,议论文,网络资源,624,扩展,58,入选,,1abd0bd5a4dfbd14f03467b9c7c40141f4a79c7ab5d7cc28c4b69f26edf03613,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,650
NY2,Y2,https://www.zuowen.com/e/20090918/4b8bd000838fc.shtml,1009926,给花一个绽放的机会,2009-09-18,高二,高中,议论文,网络资源,363,不匹配,2,拒绝,主题不匹配,7f1d983c6beec0eaac798598de5242824f91600c06219f42a048348c11af4c85,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,400
NY2,Y2,https://www.zuowen.com/e/20090923/4b8bd32670281.shtml,1034451,中国感恩教育，为何如此受人冷落,2009-09-23,高三,高中,议论文,网络资源,1008,扩展,57,拒绝,正文汉字数超出200-787,e1282225c25a33976693f4c9f9317958a7ba72b23ec85906e4780ed5b8f3c5f8,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,1200
NY2,Y2,https://www.zuowen.com/e/20091010/4b8bd3a821936.shtml,1083548,全面中的片面,2009-10-10,高三,高中,议论文,网络资源,780,不匹配,2,拒绝,主题不匹配,a9255622cf1b7223da814a699ac995621818479a82a4651103cc7aae67fb2f9d,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20111018/4e9d476d1e1e3.shtml,2075229,当我们成长,2011-10-18,高一,高中,议论文,作文网原创,599,宽泛,38,入选,,8684410fe50725cb45495d5742fa7c6dcdae11a90771aa4508962a020f8b108d,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,700
NY2,Y2,https://www.zuowen.com/e/20090909/4b8bcf88b9b58.shtml,967890,责任,2009-09-09,高一,高中,议论文,网络资源,824,扩展,55,拒绝,正文汉字数超出200-787,085777757d31b4392d1d67ba0693d3f3e4ff9144e29bc4a64c1293153b95e303,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,900
NY2,Y2,https://www.zuowen.com/e/20090918/4b8bd0055d5d2.shtml,1011665,在卡通中成长,2009-09-18,高三,高中,议论文,网络资源,805,扩展,56,拒绝,正文汉字数超出200-787,884491ab8d59934fcc8c9c81a1151e1da0235adccde4dce7850df22deab5034e,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,900
NY2,Y2,https://www.zuowen.com/e/20090921/4b8bd30856585.shtml,1022458,笑对成长,2009-09-21,高三,高中,议论文,网络资源,753,扩展,56,候选,,c9b1ecc4c70b2312fc7e19dba3b7d1aeef9f5a7e2b49d5011d19207fa25a314a,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20090927/4b8bd34f1c465.shtml,1050662,水之韵,2009-09-27,高三,高中,议论文,网络资源,850,不匹配,5,拒绝,正文汉字数超出200-787,b27accd9f1e67f260f41d3686c3f363bfd128ec02e638d50cf4a8cbdbf2d79d5,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,900
NY2,Y2,https://www.zuowen.com/e/20091002/4b8bd36e4ef08.shtml,1063370,渴望自由,2009-10-02,高一,高中,议论文,网络资源,261,宽泛,37,入选,,1c4c4582c617cf1f5dd09f65af51b3e09d73c7975dc3c79ce18bfb7961c740ed,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,300
NY2,Y2,https://www.zuowen.com/e/20091025/4b8bd434b56a5.shtml,1137524,信心,2009-10-25,高三,高中,议论文,网络资源,219,不匹配,5,拒绝,主题不匹配,da54cc46cef42d1c4daa7e52d159706236de09607d57cd40ef98c6bbcd9970f6,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,250
NY2,Y2,https://www.zuowen.com/e/20100721/4c46c446ae3ad.shtml,1691436,追求属于自己的,2010-07-21,高三,高中,议论文,作文网,436,宽泛,33,入选,,3954363c6224b97c8d2456af3c4209c70e184ffe85857d74c9eef42dfa0ad1ac,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,500
NY2,Y2,https://www.zuowen.com/e/20110315/4d7f05fbb6c44.shtml,1830961,成长的烦恼,2011-03-15,高二,高中,议论文,E度作文网原创,448,宽泛,38,入选,,7e235dd59a8fec3010b7e6da161430da72d25fcf5204f11ca569604b355ee562,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,550
NY2,Y2,https://www.zuowen.com/e/20090917/4b8bcff2cf368.shtml,1005177,理解,2009-09-17,高三,高中,议论文,网络资源,707,宽泛,35,候选,,836fac1d304f402ab488733bdfc30001cd5c8f8abbdcc07430af30c38749063f,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20090919/4b8bd00d0faec.shtml,1014300,科技,2009-09-19,高三,高中,议论文,网络资源,746,不匹配,3,拒绝,主题不匹配,4b3cf03a325b42c765cea6349d3b04829459b3e5f3718cf0ee9ff51239d87fb4,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20130405/515e3b3226817.shtml,2424990,清明时节雨纷纷，路上行人欲上坟。,2013-04-05,高三,高中,议论文,作文网原创,776,扩展,61,候选,,e37783a9f7575f27b99e1144b47bc659bb3e6da1efd3ce0439ad529e87a22145,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20130808/5202f566648c5.shtml,2502171,祈愿千里共婵娟,2013-08-08,高一,高中,议论文,作文网原创,389,不匹配,7,拒绝,主题不匹配,d90c2145c2116c60e22aece5039682eaaddcbeb5dbc2faeb88ea7830003a60a4,高中栏目:https://www.zuowen.com/gaozhong/gaoyi/yilunwen/,450
NY2,Y2,https://www.zuowen.com/e/20140827/53fd889ce4500.shtml,2717790,学贵于勤,2014-08-27,高二,高中,议论文,作文网整理,998,不匹配,7,拒绝,正文汉字数超出200-787,cdd17e7952f897a737571ccdccd5ad26ef00a10dd4118510b7fbc5cab3813f3e,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,1200
NY2,Y2,https://www.zuowen.com/e/20140120/52dce646d0f21.shtml,2603511,心怀责任，铸造不朽人生,2014-01-20,高三,高中,议论文,作文网原创,765,不匹配,2,入选,主题不匹配,fdaacf70089c5ed546002be55daf136cae63a05fd97fb38538f3c7d663639d65,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20140704/53b6322f780ae.shtml,,心在，责任便在,2014-07-04,,,,作文网高中年级栏目,0,,0.0,失败,未找到 con_content 正文,,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,3000
NY2,Y2,https://www.zuowen.com/e/20140929/542910eb849f6.shtml,2725170,我是一个人,2014-09-29,高二,高中,议论文,作文网原创,762,扩展,58,入选,,1f34a408e6a6b5b03c3704cf464fdeea88873199d34dd0d63f1506a4004fc679,高中栏目:https://www.zuowen.com/gaozhong/gaoer/yilunwen/,900
NY2,Y2,https://www.zuowen.com/e/20140210/52f8541355c86.shtml,2610217,有一种爱叫放手,2014-02-10,高三,高中,议论文,作文网原创,753,不匹配,2,拒绝,主题不匹配,26be8805201473a9a1d291581ec2ca56d32b947b70ec260aa64ddc3b8d46fb59,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,800
NY2,Y2,https://www.zuowen.com/e/20230214/63eb982b9b668.shtml,3204664,高三议论文：温暖的网,2023-02-14,高三,高中,议论文,网络资源,657,不匹配,5,拒绝,主题不匹配,ab4e6f5b023939166c982258cc75a1f08e98a109fdc1ecc437072a2798890dd8,高中栏目:https://www.zuowen.com/gaozhong/gaosan/yilunwen/,750
NY2,Y2,https://www.zuowen.com/e/20091105/4b8bd49c29ad1.shtml,1177657,高中生感恩节作文1700字：感恩父母要的是磕一个头,2009-11-05,未标注,未核验,,网络资源,1537,扩展,66,拒绝,面包屑不属于允许的高中或初中备选作文,98274dc938f310b02fa49bffd82875f10602bff039cca37998c2ea1b481206e6,高中 父母榜样,1500
NY2,Y2,https://www.zuowen.com/e/20110509/4dc7379101933.shtml,1871148,我身边的榜样,2011-05-09,初一,初中,写人作文,作文网原创,471,宽泛,37,拒绝,面包屑不属于允许的高中或初中备选作文,3d077662abfd956655fa82ad35bdb2ba98edff9b17ea67515cf1c8c16d5c1470,父母榜样,550
NY2,Y2,https://www.zuowen.com/e/20090804/4b8bcd6b43810.shtml,779337,榜样,2009-08-04,高三,高中,叙事作文,网络资源,1787,不匹配,3,拒绝,体裁不是议论文,1bcdb860a7c7ec50985d11990d9a22245362a32ccdd3fc34e15546e771f5632f,父母榜样,2000
NY2,Y2,https://www.zuowen.com/e/20090804/4b8bcd6fb71dd.shtml,780918,榜样,2009-08-04,初一,初中,议论文,网络资源,831,不匹配,3,拒绝,面包屑不属于允许的高中或初中备选作文,242f69b7272e70edb93702b208821909832ab23eda38c70ceaaf31508758b368,父母榜样,1000
NY2,Y2,https://www.zuowen.com/e/20111221/4ef15e67a43a5.shtml,2150562,永远的榜样,2011-12-21,未标注,未核验,写人作文,作文网原创,851,不匹配,3,拒绝,面包屑不属于允许的高中或初中备选作文,ea9a11233b41d293b148a202fba262ce5214efd519c0c13afccb1bf019c549de,父母榜样,900
NY2,Y2,https://www.zuowen.com/e/20120116/4f138a94b6d16.shtml,2166463,榜样,2012-01-16,初一,初中,写人作文,作文网原创,590,不匹配,3,拒绝,面包屑不属于允许的高中或初中备选作文,a982c7cba7cc648711269fe065127ab993a1424bb83fc5aedbe213e0719296b2,父母榜样,650
